Date,Region,Province,Country,Total_Confirmed,Total_Deaths,Total_Recovered
2020-03-31,Somerset,Maine,US,1,0.0,0
2020-04-01,Androscoggin,Maine,US,11,3.0,3
2020-04-01,Aroostook,Maine,US,0,0.0,0
2020-04-01,Cumberland,Maine,US,169,30.0,37
2020-04-01,Franklin,Maine,US,2,0.0,0
2020-04-01,Hancock,Maine,US,0,0.0,0
2020-04-01,Kennebec,Maine,US,12,4.0,3
2020-04-01,Knox,Maine,US,5,1.0,1
2020-04-01,Lincoln,Maine,US,8,0.0,2
2020-04-01,Oxford,Maine,US,9,0.0,3
2020-04-01,Penobscot,Maine,US,12,2.0,6
2020-04-01,Somerset,Maine,US,1,0.0,0
2020-04-02,Androscoggin,Maine,US,12,4.0,3
2020-04-02,Aroostook,Maine,US,0,0.0,0
2020-04-02,Cumberland,Maine,US,204,34.0,51
2020-04-02,Franklin,Maine,US,3,0.0,0
2020-04-02,Hancock,Maine,US,2,0.0,0
2020-04-02,Kennebec,Maine,US,19,7.0,5
2020-04-02,Knox,Maine,US,7,1.0,1
2020-04-02,Lincoln,Maine,US,8,0.0,2
2020-04-02,Oxford,Maine,US,9,0.0,3
2020-04-02,Penobscot,Maine,US,16,3.0,8
2020-04-02,Somerset,Maine,US,2,0.0,0
2020-04-04,Androscoggin,Maine,US,12,4.0,3
2020-04-04,Aroostook,Maine,US,0,0.0,0
2020-04-04,Cumberland,Maine,US,204,34.0,51
2020-04-04,Franklin,Maine,US,3,0.0,0
2020-04-04,Hancock,Maine,US,2,0.0,0
2020-04-04,Kennebec,Maine,US,19,7.0,5
2020-04-04,Knox,Maine,US,7,1.0,1
2020-04-04,Lincoln,Maine,US,8,0.0,2
2020-04-04,Oxford,Maine,US,9,0.0,3
2020-04-04,Penobscot,Maine,US,16,3.0,8
2020-04-04,Somerset,Maine,US,2,0.0,0
2020-04-05,Androscoggin,Maine,US,20,6.0,6
2020-04-05,Aroostook,Maine,US,1,0.0,0
2020-04-05,Cumberland,Maine,US,238,40.0,84
2020-04-05,Franklin,Maine,US,4,0.0,1
2020-04-05,Hancock,Maine,US,2,0.0,0
2020-04-05,Kennebec,Maine,US,22,7.0,6
2020-04-05,Knox,Maine,US,9,1.0,2
2020-04-05,Lincoln,Maine,US,8,0.0,2
2020-04-05,Oxford,Maine,US,11,1.0,4
2020-04-05,Penobscot,Maine,US,22,4.0,13
2020-04-05,Somerset,Maine,US,4,0.0,0
2020-04-06,Androscoggin,Maine,US,20,6.0,6
2020-04-06,Aroostook,Maine,US,1,0.0,0
2020-04-06,Cumberland,Maine,US,238,40.0,84
2020-04-06,Franklin,Maine,US,4,0.0,1
2020-04-06,Hancock,Maine,US,2,0.0,0
2020-04-06,Kennebec,Maine,US,22,7.0,6
2020-04-06,Knox,Maine,US,9,1.0,2
2020-04-06,Lincoln,Maine,US,8,0.0,2
2020-04-06,Oxford,Maine,US,11,1.0,4
2020-04-06,Penobscot,Maine,US,22,4.0,13
2020-04-06,Somerset,Maine,US,4,0.0,0
2020-04-07,Androscoggin,Maine,US,20,6.0,6
2020-04-07,Aroostook,Maine,US,1,0.0,0
2020-04-07,Cumberland,Maine,US,238,40.0,84
2020-04-07,Franklin,Maine,US,4,0.0,1
2020-04-07,Hancock,Maine,US,2,0.0,0
2020-04-07,Kennebec,Maine,US,22,7.0,6
2020-04-07,Knox,Maine,US,9,1.0,2
2020-04-07,Lincoln,Maine,US,8,0.0,2
2020-04-07,Oxford,Maine,US,11,1.0,4
2020-04-07,Penobscot,Maine,US,22,4.0,13
2020-04-07,Somerset,Maine,US,4,0.0,0
2020-04-08,Androscoggin,Maine,US,20,6.0,6
2020-04-08,Aroostook,Maine,US,1,0.0,0
2020-04-08,Cumberland,Maine,US,238,40.0,84
2020-04-08,Franklin,Maine,US,4,0.0,1
2020-04-08,Hancock,Maine,US,2,0.0,0
2020-04-08,Kennebec,Maine,US,22,7.0,6
2020-04-08,Knox,Maine,US,9,1.0,2
2020-04-08,Lincoln,Maine,US,8,0.0,2
2020-04-08,Oxford,Maine,US,11,1.0,4
2020-04-08,Penobscot,Maine,US,22,4.0,13
2020-04-08,Somerset,Maine,US,4,0.0,0
2020-04-10,Androscoggin,Maine,US,20,6.0,6
2020-04-10,Aroostook,Maine,US,1,0.0,0
2020-04-10,Cumberland,Maine,US,238,40.0,84
2020-04-10,Franklin,Maine,US,4,0.0,1
2020-04-10,Hancock,Maine,US,2,0.0,0
2020-04-10,Kennebec,Maine,US,22,7.0,6
2020-04-10,Knox,Maine,US,9,1.0,2
2020-04-10,Lincoln,Maine,US,8,0.0,2
2020-04-10,Oxford,Maine,US,11,1.0,4
2020-04-10,Penobscot,Maine,US,22,4.0,13
2020-04-10,Somerset,Maine,US,4,0.0,0
2020-04-11,Androscoggin,Maine,US,24,7.0,9
2020-04-11,Aroostook,Maine,US,2,0.0,0
2020-04-11,Cumberland,Maine,US,276,46.0,126
2020-04-11,Franklin,Maine,US,7,1.0,1
2020-04-11,Hancock,Maine,US,4,0.0,0
2020-04-11,Kennebec,Maine,US,29,10.0,10
2020-04-11,Knox,Maine,US,10,1.0,4
2020-04-11,Lincoln,Maine,US,9,0.0,6
2020-04-11,Oxford,Maine,US,12,6.0,7
2020-04-11,Penobscot,Maine,US,33,5.0,18
2020-04-11,Somerset,Maine,US,5,0.0,1
2020-04-12,Androscoggin,Maine,US,24,7.0,9
2020-04-12,Aroostook,Maine,US,2,0.0,0
2020-04-12,Cumberland,Maine,US,276,46.0,126
2020-04-12,Franklin,Maine,US,7,1.0,1
2020-04-12,Hancock,Maine,US,4,0.0,0
2020-04-12,Kennebec,Maine,US,29,10.0,10
2020-04-12,Knox,Maine,US,10,1.0,4
2020-04-12,Lincoln,Maine,US,9,0.0,6
2020-04-12,Oxford,Maine,US,12,6.0,7
2020-04-12,Penobscot,Maine,US,33,5.0,18
2020-04-12,Sagadahoc,Maine,US,15,6.0,7
2020-04-12,Somerset,Maine,US,5,0.0,1
2020-04-12,Waldo,Maine,US,19,1.0,1
2020-04-13,Androscoggin,Maine,US,24,7.0,9
2020-04-13,Aroostook,Maine,US,2,0.0,0
2020-04-13,Cumberland,Maine,US,276,46.0,126
2020-04-13,Franklin,Maine,US,7,1.0,1
2020-04-13,Hancock,Maine,US,4,0.0,0
2020-04-13,Kennebec,Maine,US,29,10.0,10
2020-04-13,Knox,Maine,US,10,1.0,4
2020-04-13,Lincoln,Maine,US,9,0.0,6
2020-04-13,Oxford,Maine,US,12,6.0,7
2020-04-13,Penobscot,Maine,US,33,5.0,18
2020-04-13,Sagadahoc,Maine,US,15,6.0,7
2020-04-13,Somerset,Maine,US,5,0.0,1
2020-04-13,Waldo,Maine,US,19,1.0,1
2020-04-14,Androscoggin,Maine,US,28,10.0,11
2020-04-14,Aroostook,Maine,US,2,0.0,0
2020-04-14,Cumberland,Maine,US,299,50.0,142
2020-04-14,Franklin,Maine,US,8,1.0,1
2020-04-14,Hancock,Maine,US,5,1.0,1
2020-04-14,Kennebec,Maine,US,78,12.0,12
2020-04-14,Knox,Maine,US,12,1.0,4
2020-04-14,Lincoln,Maine,US,10,0.0,7
2020-04-14,Oxford,Maine,US,13,1.0,7
2020-04-14,Penobscot,Maine,US,34,5.0,19
2020-04-14,Sagadahoc,Maine,US,15,6.0,7
2020-04-14,Somerset,Maine,US,8,0.0,1
2020-04-14,Waldo,Maine,US,29,1.0,1
2020-03-17,Bergen,New Jersey,US,84,2.0,1
2020-03-17,Burlington,New Jersey,US,5,0.0,0
2020-03-17,Camden,New Jersey,US,3,0.0,0
2020-03-17,Essex,New Jersey,US,32,0.0,0
2020-03-17,Gloucester,New Jersey,US,2,0.0,0
2020-03-17,Hudson,New Jersey,US,24,0.0,0
2020-03-17,Hunterdon,New Jersey,US,4,0.0,0
2020-03-17,Mercer,New Jersey,US,9,0.0,0
2020-03-17,Middlesex,New Jersey,US,17,0.0,0
2020-03-17,Monmouth,New Jersey,US,22,1.0,0
2020-03-17,Morris,New Jersey,US,7,0.0,0
2020-03-17,Ocean,New Jersey,US,4,0.0,0
2020-03-17,Passaic,New Jersey,US,10,0.0,0
2020-03-17,Somerset,New Jersey,US,7,0.0,0
2020-03-18,Atlantic,New Jersey,US,3,0.0,0
2020-03-18,Bergen,New Jersey,US,114,2.0,1
2020-03-18,Burlington,New Jersey,US,10,0.0,0
2020-03-18,Camden,New Jersey,US,8,0.0,0
2020-03-18,Essex,New Jersey,US,45,0.0,0
2020-03-18,Gloucester,New Jersey,US,2,0.0,0
2020-03-18,Hudson,New Jersey,US,34,0.0,0
2020-03-18,Hunterdon,New Jersey,US,6,0.0,0
2020-03-18,Mercer,New Jersey,US,15,0.0,0
2020-03-18,Middlesex,New Jersey,US,40,0.0,0
2020-03-18,Monmouth,New Jersey,US,32,1.0,0
2020-03-18,Morris,New Jersey,US,19,0.0,0
2020-03-18,Ocean,New Jersey,US,8,0.0,0
2020-03-18,Passaic,New Jersey,US,18,0.0,0
2020-03-18,Somerset,New Jersey,US,16,0.0,0
2020-03-19,Atlantic,New Jersey,US,3,0.0,0
2020-03-19,Bergen,New Jersey,US,195,2.0,1
2020-03-19,Burlington,New Jersey,US,14,0.0,0
2020-03-19,Camden,New Jersey,US,13,0.0,0
2020-03-19,Cape May,New Jersey,US,1,0.0,0
2020-03-19,Essex,New Jersey,US,63,0.0,0
2020-03-19,Gloucester,New Jersey,US,3,0.0,0
2020-03-19,Hudson,New Jersey,US,55,0.0,0
2020-03-19,Hunterdon,New Jersey,US,8,0.0,0
2020-03-19,Mercer,New Jersey,US,20,0.0,0
2020-03-19,Middlesex,New Jersey,US,64,0.0,0
2020-03-19,Monmouth,New Jersey,US,43,1.0,0
2020-03-19,Morris,New Jersey,US,26,0.0,0
2020-03-19,Ocean,New Jersey,US,33,0.0,0
2020-03-19,Passaic,New Jersey,US,18,0.0,0
2020-03-19,Somerset,New Jersey,US,21,0.0,0
2020-03-19,Union,New Jersey,US,29,0.0,0
2020-03-20,Atlantic,New Jersey,US,3,0.0,0
2020-03-20,Bergen,New Jersey,US,195,2.0,1
2020-03-20,Burlington,New Jersey,US,17,0.0,0
2020-03-20,Camden,New Jersey,US,11,0.0,0
2020-03-20,Cape May,New Jersey,US,1,0.0,0
2020-03-20,Cumberland,New Jersey,US,1,0.0,0
2020-03-20,Essex,New Jersey,US,63,0.0,0
2020-03-20,Gloucester,New Jersey,US,3,0.0,0
2020-03-20,Hudson,New Jersey,US,55,0.0,0
2020-03-20,Hunterdon,New Jersey,US,11,0.0,0
2020-03-20,Mercer,New Jersey,US,22,0.0,0
2020-03-20,Middlesex,New Jersey,US,76,0.0,0
2020-03-20,Monmouth,New Jersey,US,53,1.0,0
2020-03-20,Morris,New Jersey,US,26,0.0,0
2020-03-20,Ocean,New Jersey,US,33,0.0,0
2020-03-20,Passaic,New Jersey,US,18,0.0,0
2020-03-20,Somerset,New Jersey,US,28,0.0,0
2020-03-20,Union,New Jersey,US,29,0.0,0
2020-03-21,Atlantic,New Jersey,US,4,0.0,0
2020-03-21,Bergen,New Jersey,US,363,2.0,1
2020-03-21,Burlington,New Jersey,US,21,0.0,0
2020-03-21,Camden,New Jersey,US,15,0.0,0
2020-03-21,Cape May,New Jersey,US,2,0.0,0
2020-03-21,Cumberland,New Jersey,US,1,0.0,0
2020-03-21,Essex,New Jersey,US,107,0.0,0
2020-03-21,Gloucester,New Jersey,US,6,0.0,0
2020-03-21,Hudson,New Jersey,US,97,0.0,0
2020-03-21,Hunterdon,New Jersey,US,14,0.0,0
2020-03-21,Mercer,New Jersey,US,30,0.0,0
2020-03-21,Middlesex,New Jersey,US,116,0.0,0
2020-03-21,Monmouth,New Jersey,US,92,1.0,0
2020-03-21,Morris,New Jersey,US,64,0.0,0
2020-03-21,Ocean,New Jersey,US,62,0.0,0
2020-03-21,Somerset,New Jersey,US,34,0.0,0
2020-03-21,Passaic,New Jersey,US,67,0.0,0
2020-03-21,Union,New Jersey,US,81,0.0,0
2020-03-21,Sussex,New Jersey,US,6,0.0,0
2020-03-22,Atlantic,New Jersey,US,4,0.0,0
2020-03-22,Bergen,New Jersey,US,363,2.0,1
2020-03-22,Burlington,New Jersey,US,21,0.0,0
2020-03-22,Camden,New Jersey,US,15,0.0,0
2020-03-22,Cape May,New Jersey,US,2,0.0,0
2020-03-22,Cumberland,New Jersey,US,1,0.0,0
2020-03-22,Essex,New Jersey,US,107,0.0,0
2020-03-22,Gloucester,New Jersey,US,6,0.0,0
2020-03-22,Hudson,New Jersey,US,97,0.0,0
2020-03-22,Hunterdon,New Jersey,US,14,0.0,1
2020-03-22,Mercer,New Jersey,US,30,0.0,0
2020-03-22,Middlesex,New Jersey,US,116,0.0,0
2020-03-22,Monmouth,New Jersey,US,92,1.0,0
2020-03-22,Morris,New Jersey,US,64,0.0,0
2020-03-22,Ocean,New Jersey,US,62,0.0,0
2020-03-22,Passaic,New Jersey,US,67,0.0,0
2020-03-22,Salem,New Jersey,US,1,0.0,0
2020-03-22,Somerset,New Jersey,US,34,0.0,0
2020-03-22,Sussex,New Jersey,US,6,0.0,0
2020-03-22,Union,New Jersey,US,81,0.0,0
2020-03-23,Atlantic,New Jersey,US,5,0.0,0
2020-03-23,Bergen,New Jersey,US,457,7.0,1
2020-03-23,Burlington,New Jersey,US,26,0.0,0
2020-03-23,Camden,New Jersey,US,22,1.0,0
2020-03-23,Cape May,New Jersey,US,2,0.0,0
2020-03-23,Cumberland,New Jersey,US,1,0.0,0
2020-03-23,Essex,New Jersey,US,172,4.0,0
2020-03-23,Gloucester,New Jersey,US,8,0.0,0
2020-03-23,Hudson,New Jersey,US,126,1.0,0
2020-03-23,Hunterdon,New Jersey,US,16,0.0,1
2020-03-23,Mercer,New Jersey,US,40,0.0,0
2020-03-23,Middlesex,New Jersey,US,116,1.0,0
2020-03-23,Monmouth,New Jersey,US,158,3.0,0
2020-03-23,Morris,New Jersey,US,119,1.0,0
2020-03-23,Ocean,New Jersey,US,102,1.0,0
2020-03-23,Passaic,New Jersey,US,95,1.0,0
2020-03-23,Salem,New Jersey,US,1,0.0,0
2020-03-23,Somerset,New Jersey,US,51,0.0,0
2020-03-23,Sussex,New Jersey,US,12,0.0,0
2020-03-23,Union,New Jersey,US,124,0.0,0
2020-03-24,Atlantic,New Jersey,US,6,0.0,0
2020-03-24,Bergen,New Jersey,US,609,7.0,1
2020-03-24,Burlington,New Jersey,US,36,0.0,0
2020-03-24,Camden,New Jersey,US,33,1.0,0
2020-03-24,Cape May,New Jersey,US,2,0.0,0
2020-03-24,Cumberland,New Jersey,US,1,0.0,0
2020-03-24,Essex,New Jersey,US,273,5.0,0
2020-03-24,Gloucester,New Jersey,US,13,0.0,0
2020-03-24,Hudson,New Jersey,US,190,1.0,0
2020-03-24,Hunterdon,New Jersey,US,18,0.0,1
2020-03-24,Mercer,New Jersey,US,50,0.0,0
2020-03-24,Middlesex,New Jersey,US,210,1.0,0
2020-03-24,Monmouth,New Jersey,US,238,3.0,0
2020-03-24,Morris,New Jersey,US,177,1.0,0
2020-03-24,Ocean,New Jersey,US,144,1.0,0
2020-03-24,Passaic,New Jersey,US,141,1.0,0
2020-03-24,Salem,New Jersey,US,1,0.0,0
2020-03-24,Somerset,New Jersey,US,67,0.0,0
2020-03-24,Sussex,New Jersey,US,15,0.0,0
2020-03-24,Union,New Jersey,US,189,0.0,0
2020-03-25,Atlantic,New Jersey,US,6,0.0,0
2020-03-25,Bergen,New Jersey,US,701,14.0,1
2020-03-25,Burlington,New Jersey,US,42,0.0,0
2020-03-25,Camden,New Jersey,US,51,1.0,0
2020-03-25,Cape May,New Jersey,US,3,0.0,0
2020-03-25,Cumberland,New Jersey,US,2,0.0,0
2020-03-25,Essex,New Jersey,US,342,8.0,0
2020-03-25,Gloucester,New Jersey,US,19,0.0,0
2020-03-25,Hudson,New Jersey,US,234,3.0,0
2020-03-25,Hunterdon,New Jersey,US,25,0.0,1
2020-03-25,Mercer,New Jersey,US,58,0.0,0
2020-03-25,Middlesex,New Jersey,US,277,1.0,0
2020-03-25,Monmouth,New Jersey,US,288,4.0,0
2020-03-25,Morris,New Jersey,US,204,4.0,0
2020-03-25,Ocean,New Jersey,US,180,1.0,0
2020-03-25,Passaic,New Jersey,US,216,3.0,0
2020-03-25,Salem,New Jersey,US,1,0.0,0
2020-03-25,Somerset,New Jersey,US,102,2.0,0
2020-03-25,Sussex,New Jersey,US,18,0.0,0
2020-03-25,Union,New Jersey,US,246,2.0,0
2020-03-26,Atlantic,New Jersey,US,6,0.0,0
2020-03-26,Bergen,New Jersey,US,701,14.0,1
2020-03-26,Burlington,New Jersey,US,42,0.0,0
2020-03-26,Camden,New Jersey,US,51,1.0,0
2020-03-26,Cape May,New Jersey,US,3,0.0,0
2020-03-26,Cumberland,New Jersey,US,2,0.0,0
2020-03-26,Essex,New Jersey,US,342,8.0,0
2020-03-26,Gloucester,New Jersey,US,19,0.0,0
2020-03-26,Hudson,New Jersey,US,234,3.0,0
2020-03-26,Hunterdon,New Jersey,US,25,0.0,1
2020-03-26,Mercer,New Jersey,US,58,0.0,0
2020-03-26,Middlesex,New Jersey,US,277,1.0,0
2020-03-26,Monmouth,New Jersey,US,288,4.0,0
2020-03-26,Morris,New Jersey,US,204,4.0,0
2020-03-26,Ocean,New Jersey,US,180,1.0,0
2020-03-26,Passaic,New Jersey,US,216,3.0,0
2020-03-26,Salem,New Jersey,US,1,0.0,0
2020-03-26,Somerset,New Jersey,US,102,2.0,0
2020-03-26,Sussex,New Jersey,US,18,0.0,0
2020-03-26,Union,New Jersey,US,246,2.0,0
2020-03-27,Atlantic,New Jersey,US,14,0.0,0
2020-03-27,Bergen,New Jersey,US,1505,25.0,1
2020-03-27,Burlington,New Jersey,US,88,3.0,0
2020-03-27,Camden,New Jersey,US,95,1.0,0
2020-03-27,Cape May,New Jersey,US,7,0.0,0
2020-03-27,Cumberland,New Jersey,US,9,1.0,0
2020-03-27,Essex,New Jersey,US,826,18.0,0
2020-03-27,Gloucester,New Jersey,US,40,1.0,0
2020-03-27,Hudson,New Jersey,US,594,5.0,0
2020-03-27,Hunterdon,New Jersey,US,52,0.0,1
2020-03-27,Mercer,New Jersey,US,131,0.0,0
2020-03-27,Middlesex,New Jersey,US,640,9.0,0
2020-03-27,Monmouth,New Jersey,US,634,11.0,0
2020-03-27,Morris,New Jersey,US,391,9.0,0
2020-03-27,Ocean,New Jersey,US,484,9.0,0
2020-03-27,Passaic,New Jersey,US,484,5.0,0
2020-03-27,Salem,New Jersey,US,3,0.0,0
2020-03-27,Somerset,New Jersey,US,222,7.0,0
2020-03-27,Sussex,New Jersey,US,65,0.0,0
2020-03-27,Union,New Jersey,US,519,3.0,0
2020-03-28,Atlantic,New Jersey,US,17,0.0,0
2020-03-28,Bergen,New Jersey,US,1838,25.0,1
2020-03-28,Burlington,New Jersey,US,115,3.0,0
2020-03-28,Camden,New Jersey,US,123,1.0,0
2020-03-28,Cape May,New Jersey,US,7,0.0,0
2020-03-28,Cumberland,New Jersey,US,11,1.0,0
2020-03-28,Essex,New Jersey,US,1086,18.0,0
2020-03-28,Gloucester,New Jersey,US,51,1.0,0
2020-03-28,Hudson,New Jersey,US,771,5.0,0
2020-03-28,Hunterdon,New Jersey,US,61,0.0,1
2020-03-28,Mercer,New Jersey,US,168,0.0,0
2020-03-28,Middlesex,New Jersey,US,808,9.0,0
2020-03-28,Monmouth,New Jersey,US,781,11.0,0
2020-03-28,Morris,New Jersey,US,442,9.0,0
2020-03-28,Ocean,New Jersey,US,624,9.0,0
2020-03-28,Passaic,New Jersey,US,608,5.0,0
2020-03-28,Salem,New Jersey,US,3,0.0,0
2020-03-28,Somerset,New Jersey,US,258,7.0,0
2020-03-28,Sussex,New Jersey,US,81,0.0,0
2020-03-28,Union,New Jersey,US,742,3.0,0
2020-03-29,Atlantic,New Jersey,US,24,0.0,0
2020-03-29,Bergen,New Jersey,US,2169,25.0,1
2020-03-29,Burlington,New Jersey,US,142,3.0,0
2020-03-29,Camden,New Jersey,US,163,1.0,0
2020-03-29,Cape May,New Jersey,US,9,0.0,0
2020-03-29,Cumberland,New Jersey,US,11,1.0,0
2020-03-29,Essex,New Jersey,US,1227,18.0,0
2020-03-29,Gloucester,New Jersey,US,72,1.0,0
2020-03-29,Hudson,New Jersey,US,974,5.0,0
2020-03-29,Hunterdon,New Jersey,US,66,0.0,1
2020-03-29,Mercer,New Jersey,US,202,0.0,0
2020-03-29,Middlesex,New Jersey,US,938,9.0,0
2020-03-29,Monmouth,New Jersey,US,870,11.0,0
2020-03-29,Morris,New Jersey,US,566,9.0,0
2020-03-29,Ocean,New Jersey,US,759,9.0,0
2020-03-29,Passaic,New Jersey,US,831,5.0,0
2020-03-29,Salem,New Jersey,US,3,0.0,0
2020-03-29,Somerset,New Jersey,US,295,7.0,0
2020-03-29,Sussex,New Jersey,US,93,0.0,0
2020-03-29,Union,New Jersey,US,896,3.0,0
2020-03-30,Atlantic,New Jersey,US,29,0.0,0
2020-03-30,Bergen,New Jersey,US,2482,25.0,1
2020-03-30,Burlington,New Jersey,US,178,3.0,0
2020-03-30,Camden,New Jersey,US,200,1.0,0
2020-03-30,Cape May,New Jersey,US,9,0.0,0
2020-03-30,Cumberland,New Jersey,US,12,1.0,0
2020-03-30,Essex,New Jersey,US,1564,20.0,0
2020-03-30,Gloucester,New Jersey,US,89,1.0,0
2020-03-30,Hudson,New Jersey,US,1314,5.0,7
2020-03-30,Hunterdon,New Jersey,US,79,0.0,1
2020-03-30,Mercer,New Jersey,US,249,0.0,0
2020-03-30,Middlesex,New Jersey,US,1123,9.0,0
2020-03-30,Monmouth,New Jersey,US,1030,11.0,0
2020-03-30,Morris,New Jersey,US,720,9.0,0
2020-03-30,Ocean,New Jersey,US,874,9.0,0
2020-03-30,Passaic,New Jersey,US,1091,7.0,0
2020-03-30,Salem,New Jersey,US,3,0.0,0
2020-03-30,Somerset,New Jersey,US,349,8.0,0
2020-03-30,Sussex,New Jersey,US,113,1.0,0
2020-03-30,Union,New Jersey,US,1213,10.0,0
2020-03-31,Atlantic,New Jersey,US,29,0.0,0
2020-03-31,Bergen,New Jersey,US,2482,40.0,1
2020-03-31,Burlington,New Jersey,US,178,3.0,7
2020-03-31,Camden,New Jersey,US,200,3.0,0
2020-03-31,Cape May,New Jersey,US,9,0.0,5
2020-03-31,Cumberland,New Jersey,US,12,1.0,0
2020-03-31,Essex,New Jersey,US,1564,35.0,0
2020-03-31,Gloucester,New Jersey,US,89,1.0,0
2020-03-31,Hudson,New Jersey,US,1314,5.0,7
2020-03-31,Hunterdon,New Jersey,US,79,0.0,1
2020-03-31,Mercer,New Jersey,US,249,0.0,7
2020-03-31,Middlesex,New Jersey,US,1123,9.0,0
2020-03-31,Monmouth,New Jersey,US,1030,11.0,0
2020-03-31,Morris,New Jersey,US,720,9.0,16
2020-03-31,Ocean,New Jersey,US,874,9.0,0
2020-03-31,Passaic,New Jersey,US,1091,10.0,0
2020-03-31,Salem,New Jersey,US,12,1.0,0
2020-03-31,Somerset,New Jersey,US,349,11.0,0
2020-03-31,Sussex,New Jersey,US,113,1.0,0
2020-03-31,Union,New Jersey,US,1213,10.0,4
2020-04-01,Atlantic,New Jersey,US,40,0.0,0
2020-04-01,Bergen,New Jersey,US,3494,75.0,1
2020-04-01,Burlington,New Jersey,US,255,5.0,7
2020-04-01,Camden,New Jersey,US,289,3.0,0
2020-04-01,Cape May,New Jersey,US,22,0.0,5
2020-04-01,Cumberland,New Jersey,US,27,1.0,0
2020-04-01,Essex,New Jersey,US,2262,69.0,0
2020-04-01,Gloucester,New Jersey,US,149,2.0,0
2020-04-01,Hudson,New Jersey,US,1910,29.0,7
2020-04-01,Hunterdon,New Jersey,US,117,0.0,1
2020-04-01,Mercer,New Jersey,US,333,3.0,7
2020-04-01,Middlesex,New Jersey,US,1493,27.0,0
2020-04-01,Monmouth,New Jersey,US,1301,24.0,0
2020-04-01,Morris,New Jersey,US,942,25.0,16
2020-04-01,Ocean,New Jersey,US,1209,23.0,0
2020-04-01,Passaic,New Jersey,US,1494,15.0,0
2020-04-01,Salem,New Jersey,US,19,1.0,0
2020-04-01,Somerset,New Jersey,US,472,15.0,0
2020-04-01,Sussex,New Jersey,US,158,6.0,0
2020-04-01,Union,New Jersey,US,1661,29.0,4
2020-04-02,Atlantic,New Jersey,US,50,1.0,5
2020-04-02,Bergen,New Jersey,US,4099,120.0,1
2020-04-02,Burlington,New Jersey,US,294,8.0,7
2020-04-02,Camden,New Jersey,US,343,6.0,0
2020-04-02,Cape May,New Jersey,US,34,0.0,11
2020-04-02,Cumberland,New Jersey,US,31,1.0,0
2020-04-02,Essex,New Jersey,US,2617,99.0,0
2020-04-02,Gloucester,New Jersey,US,169,2.0,0
2020-04-02,Hudson,New Jersey,US,2270,44.0,7
2020-04-02,Hunterdon,New Jersey,US,130,0.0,1
2020-04-02,Mercer,New Jersey,US,386,4.0,7
2020-04-02,Middlesex,New Jersey,US,1766,48.0,0
2020-04-02,Monmouth,New Jersey,US,1458,38.0,0
2020-04-02,Morris,New Jersey,US,1082,40.0,16
2020-04-02,Ocean,New Jersey,US,1371,38.0,0
2020-04-02,Passaic,New Jersey,US,1750,22.0,0
2020-04-02,Salem,New Jersey,US,20,1.0,0
2020-04-02,Somerset,New Jersey,US,549,17.0,0
2020-04-02,Sussex,New Jersey,US,179,7.0,0
2020-04-02,Union,New Jersey,US,2010,34.0,4
2020-04-03,Atlantic,New Jersey,US,72,1.0,5
2020-04-03,Bergen,New Jersey,US,4866,132.0,1
2020-04-03,Burlington,New Jersey,US,367,9.0,7
2020-04-03,Camden,New Jersey,US,406,7.0,0
2020-04-03,Cape May,New Jersey,US,44,0.0,11
2020-04-03,Cumberland,New Jersey,US,36,1.0,0
2020-04-03,Essex,New Jersey,US,3067,118.0,0
2020-04-03,Gloucester,New Jersey,US,183,3.0,0
2020-04-03,Hudson,New Jersey,US,2835,59.0,7
2020-04-03,Hunterdon,New Jersey,US,148,0.0,1
2020-04-03,Mercer,New Jersey,US,484,5.0,7
2020-04-03,Middlesex,New Jersey,US,2125,56.0,0
2020-04-03,Monmouth,New Jersey,US,1743,48.0,0
2020-04-03,Morris,New Jersey,US,1298,43.0,16
2020-04-03,Ocean,New Jersey,US,1685,45.0,0
2020-04-03,Passaic,New Jersey,US,2216,34.0,0
2020-04-03,Salem,New Jersey,US,25,2.0,0
2020-04-03,Somerset,New Jersey,US,641,23.0,0
2020-04-03,Sussex,New Jersey,US,210,8.0,0
2020-04-03,Union,New Jersey,US,2487,45.0,4
2020-04-04,Atlantic,New Jersey,US,72,1.0,6
2020-04-04,Bergen,New Jersey,US,4866,132.0,1
2020-04-04,Burlington,New Jersey,US,367,9.0,16
2020-04-04,Camden,New Jersey,US,406,7.0,0
2020-04-04,Cape May,New Jersey,US,44,0.0,13
2020-04-04,Cumberland,New Jersey,US,36,1.0,0
2020-04-04,Essex,New Jersey,US,3067,118.0,0
2020-04-04,Gloucester,New Jersey,US,183,3.0,0
2020-04-04,Hudson,New Jersey,US,2835,59.0,12
2020-04-04,Hunterdon,New Jersey,US,148,0.0,1
2020-04-04,Mercer,New Jersey,US,484,5.0,24
2020-04-04,Middlesex,New Jersey,US,2125,56.0,0
2020-04-04,Monmouth,New Jersey,US,1743,48.0,0
2020-04-04,Morris,New Jersey,US,1298,43.0,17
2020-04-04,Ocean,New Jersey,US,1685,45.0,0
2020-04-04,Passaic,New Jersey,US,2216,34.0,0
2020-04-04,Salem,New Jersey,US,25,2.0,0
2020-04-04,Somerset,New Jersey,US,641,23.0,0
2020-04-04,Sussex,New Jersey,US,210,8.0,0
2020-04-04,Union,New Jersey,US,2487,45.0,13
